filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 35443108 a_Summary_SoE.pdf,,,,,,,,,,,Unknown failure,2022.0
PMID 35446628 a_Summary_SoE.pdf,Arm 1 (ADT + TAK-700),intervention,2.0,1.0,3.0,4.0,5.0,7.0,30.0,"Monthly visits for the first 4 months (M1, M2, M3, M4), followed by visits every 3 months (M7, M10, M13).",,2022.0
PMID 35446628 a_Summary_SoE.pdf,Arm 2 (ADT + Bicalutamide),control,2.0,1.0,3.0,4.0,5.0,7.0,30.0,"Monthly visits for the first 4 months (M1, M2, M3, M4), followed by visits every 3 months (M7, M10, M13).",,2022.0
PMID 35511454 CT_Summary_SoE.pdf,Arm A (RT + TMZ + Nivolumab),intervention,2.0,20.0,39.0,46.0,54.0,61.0,14.0,"Initial phase: Daily Radiation Therapy (RT) for 7 weeks (5 days/week) with Nivolumab every 2 weeks. Maintenance phase: Nivolumab every 4 weeks, Temozolomide (TMZ) Days 1-5 of 28-day cycles, CBC labs on Day 22 of TMZ cycles, and MRI every 8 weeks.",,2022.0
PMID 35511454 CT_Summary_SoE.pdf,Arm B (RT + TMZ + Placebo),control,2.0,20.0,39.0,46.0,54.0,61.0,14.0,"Initial phase: Daily Radiation Therapy (RT) for 7 weeks (5 days/week) with Placebo every 2 weeks. Maintenance phase: Placebo every 4 weeks, Temozolomide (TMZ) Days 1-5 of 28-day cycles, CBC labs on Day 22 of TMZ cycles, and MRI every 8 weeks.",,2022.0
PMID 35552364 a_Summary_SoE.pdf,Arm A (NKTR-102 [etirinotecan pegol]),intervention,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Cycle 1: Day 1 infusion. Cycle 2 onwards: Pre-dose visit (<= 5 days prior) for labs/assessments and Day 1 visit for infusion. Tumor imaging every 8-12 weeks.,,2022.0
PMID 35552364 a_Summary_SoE.pdf,Arm B (Treatment of Physician's Choice [TPC]),control,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Cycle 1: Day 1 infusion. Cycle 2 onwards: Pre-dose visit (<= 5 days prior) for labs/assessments and Day 1 visit for infusion. Tumor imaging every 8-12 weeks.,,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 1 (Prostate Bed Radiotherapy alone),control,5.0,22.0,39.0,41.0,42.0,43.0,0.0,"Daily radiotherapy (Mon-Fri) for approximately 8 weeks (36-39 fractions). Follow-up visits at 1.5, 3, 6, 9, and 12 months post-radiotherapy.",,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 2 (Prostate Bed Radiotherapy + NC-STAD),intervention,5.0,1.0,24.0,42.0,43.0,44.0,0.0,"Initial LHRH injection followed by daily radiotherapy (Mon-Fri) starting 60 days later. Follow-up visits at 1.5, 3, 6, 9, and 12 months post-radiotherapy.",,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 3 (Pelvic Lymph Node Radiotherapy + PBRT + NC-STAD),intervention,5.0,1.0,24.0,42.0,43.0,44.0,0.0,"Initial LHRH injection followed by daily radiotherapy (Mon-Fri) starting 60 days later. Follow-up visits at 1.5, 3, 6, 9, and 12 months post-radiotherapy.",,2022.0
PMID 35580297 a_Summary_SoE.pdf,HS-10296,intervention,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1 every 3 weeks; Cycle 7+: Day 1 every 6 weeks.",,2022.0
PMID 35580297 a_Summary_SoE.pdf,Gefitinib,control,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1 every 3 weeks; Cycle 7+: Day 1 every 6 weeks.",,2022.0
PMID 35584336 a_Summary_SoE.pdf,,,,,,,,,,,Unknown failure,2022.0
PMID 35608580 a_Summary_SoE.pdf,Arm 1 (Metformin),intervention,2.0,2.0,2.0,3.0,3.0,4.0,,Screening followed by in-person visits at 6 and 12 months during the first year.,,2022.0
PMID 35608580 a_Summary_SoE.pdf,Arm 2 (Placebo),control,2.0,2.0,2.0,3.0,3.0,4.0,,Screening followed by in-person visits at 6 and 12 months during the first year.,,2022.0
PMID 35657079 a_Summary_SoE.pdf,Arm B (Ibrutinib + BR),intervention,2.0,5.0,11.0,19.0,22.0,26.0,28.0,"Cycles 1-6: Days 1, 2 (treatment) and Day 15 (labs). Cycles 7-12: Day 1 (labs/treatment). After Cycle 12: Day 1 every 2 cycles (treatment). Scans every 12 weeks.",,2022.0
PMID 35657079 a_Summary_SoE.pdf,Arm A (Placebo + BR),control,2.0,5.0,11.0,19.0,22.0,26.0,28.0,"Cycles 1-6: Days 1, 2 (treatment) and Day 15 (labs). Cycles 7-12: Day 1 (labs/treatment). After Cycle 12: Day 1 every 2 cycles (treatment). Scans every 12 weeks.",,2022.0
PMID 35660812 a_Summary_SoE.pdf,Arm A (Conventional Dose RVD),control,2.0,7.0,17.0,35.0,38.0,42.0,21.0,"RVD Cycles (D1, 4, 8, 11); Maintenance Cycles (D1)",,2022.0
PMID 35660812 a_Summary_SoE.pdf,Arm B (RVD plus HDT/PBSCT),intervention,2.0,7.0,14.0,37.0,48.0,51.0,21.0,"RVD Cycles (D1, 4, 8, 11); PBSCT Inpatient (Daily); Maintenance (D1)",,2022.0
PMID 35665782 a_Summary_SoE.pdf,Arm A (DS-8201a),intervention,2.0,6.0,9.0,13.0,17.0,22.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 only.",,2022.0
PMID 35665782 a_Summary_SoE.pdf,Arm B (Physician's Choice),control,2.0,6.0,9.0,13.0,17.0,22.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 only.",,2022.0
PMID 35704479 a_Summary_SoE.pdf,Active Monitoring Arm,control,1.0,1.0,1.0,2.0,2.0,3.0,,"Screening (V0), Randomization (V1), then every 6 months (V2, V3, etc.).",,2022.0
PMID 35704479 a_Summary_SoE.pdf,Treatment Arm (Topical/Ablative/Surgery),intervention,1.0,1.0,2.0,4.0,4.0,5.0,,"Screening (V0), Randomization/Treatment (V1), interim follow-up/treatment visits (V1A, V1B), then every 6 months (V2, V3).",,2022.0
PMID 35728048 a_Summary_SoE.pdf,Arm A (Pevonedistat + Azacitidine),intervention,2.0,12.0,31.0,55.0,77.0,100.0,28.0,"Days 1-7 (Azacitidine dosing); Days 1, 3, 5 (Pevonedistat dosing); Cycle 1 additional monitoring on Days 8, 15, 21; Bone Marrow Aspirates (BMA) on Day 22 of Cycles 2, 4, 6, 9, and 12.",,2022.0
PMID 35728048 a_Summary_SoE.pdf,Arm B (Azacitidine alone),control,2.0,12.0,31.0,55.0,77.0,100.0,28.0,"Days 1-7 (Azacitidine dosing); Cycle 1 additional monitoring on Days 8, 15, 21; Bone Marrow Aspirates (BMA) on Day 22 of Cycles 2, 4, 6, 9, and 12.",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen I (CT-2103),intervention,1.0,2.0,4.0,7.0,10.0,13.0,28.0,"Day 1 of each 28-day cycle for 12 cycles, plus an End of Treatment (EOT) visit.",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen II (Paclitaxel),intervention,1.0,2.0,4.0,7.0,10.0,13.0,28.0,"Day 1 of each 28-day cycle for 12 cycles, plus an End of Treatment (EOT) visit.",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen III (No treatment / Surveillance),control,1.0,1.0,3.0,6.0,9.0,12.0,30.0,"Monthly assessments (History, PE, and CA-125) during the first year.",,2022.0
PMID 35763704 a_Summary_SoE.pdf,Arm A (Atezolizumab + ddAC-PacHP),intervention,2.0,3.0,6.0,11.0,16.0,20.0,21.0,Cycles 1-4 (14-day cycles): Day 1; Cycles 5-22 (21-day cycles): Day 1.,,2022.0
PMID 35763704 a_Summary_SoE.pdf,Arm B (Placebo + ddAC-PacHP),control,2.0,3.0,6.0,11.0,16.0,20.0,21.0,Cycles 1-4 (14-day cycles): Day 1; Cycles 5-22 (21-day cycles): Day 1.,,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm A/C (Zanubrutinib),intervention,2.0,4.0,6.0,9.0,10.0,11.0,28.0,"Day 1 of each cycle for Cycles 1-6, then Day 1 of every 3rd cycle (C7, C10, C13, etc.)",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm B (Bendamustine + Rituximab),control,2.0,6.0,10.0,15.0,16.0,17.0,28.0,"Days 1 and 2 of each cycle for 6 cycles, then Day 1 of every 3rd cycle for follow-up.",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm D (Venetoclax + Zanubrutinib),intervention,2.0,4.0,6.0,12.0,13.0,14.0,28.0,"Monthly Day 1 visits, with additional weekly visits in Cycle 4 for Venetoclax ramp-up (D8, D15, D22).",,2022.0
PMID 35857290 a_Summary_SoE.pdf,Arm A (SGX301 + Light),intervention,1.0,11.0,25.0,41.0,44.0,47.0,56.0,"Cycle 1: 4 visits in Week 1, 2 visits/week for Weeks 2-6, 1 assessment visit in Week 8. Cycles 2-3: 2 visits/week for 6 weeks, 1 assessment visit in Week 16/24.",,2022.0
PMID 35857290 a_Summary_SoE.pdf,Arm B (Placebo + Light),control,1.0,11.0,25.0,41.0,44.0,47.0,56.0,Identical to Arm A. Arm B receives placebo in Cycle 1 and crosses over to active SGX301 in Cycles 2 and 3.,,2022.0
PMID 35922251 CT_Summary_SoE.pdf,Arm A (Cemiplimab),intervention,1.0,2.0,7.0,13.0,18.0,24.0,42.0,"Day 1 (Treatment), Day 22 (Treatment), Day 42 (Imaging in specific cycles)",,2022.0
PMID 35922251 CT_Summary_SoE.pdf,Arm B (Investigator's Choice Chemotherapy),control,1.0,4.0,11.0,22.0,31.0,42.0,42.0,"Day 1, 8, 22, 29 (Treatment), Day 42 (Imaging in specific cycles)",,2022.0
PMID 35947817 a_Summary_SoE.pdf,Arm A (DCC-2618),intervention,1.0,3.0,6.0,8.0,10.0,12.0,42.0,"Cycle 1: Days 1, 15, 29; Cycle 2: Days 1, 29; Cycles 3+: Day 1 only.",,2022.0
PMID 35947817 a_Summary_SoE.pdf,Arm B (Sunitinib),control,1.0,3.0,6.0,8.0,10.0,12.0,42.0,"Cycle 1: Days 1, 15, 29; Cycle 2: Days 1, 29; Cycles 3+: Day 1 only.",,2022.0
PMID 36070540 a_Summary_SoE.pdf,Arm 1 (OTL38 + Fluorescent Imaging),intervention,1.0,3.0,3.0,4.0,4.0,4.0,0.0,Single dose on Day 1; safety visits on Day 7 and Day 28; long-term follow-up at Month 6.,,2023.0
PMID 36070540 a_Summary_SoE.pdf,Arm 2 (OTL38 + No-Fluorescent Imaging),control,1.0,3.0,3.0,4.0,4.0,4.0,0.0,Single dose on Day 1; safety visits on Day 7 and Day 28; long-term follow-up at Month 6.,,2023.0
PMID 36099926 a_Summary_SoE.pdf,Arm A (Atezolizumab),intervention,1.0,2.0,5.0,9.0,13.0,17.0,21.0,Day 1 of each 21-day cycle for 16 cycles.,,2022.0
PMID 36099926 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,2.0,5.0,9.0,13.0,17.0,21.0,Day 1 of each 21-day cycle for 16 cycles.,,2022.0
PMID 36108662 CT_Summary_SoE.pdf,Experimental Arm (Pembrolizumab),intervention,3.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week cycle for a total of 18 infusions.,,2022.0
PMID 36108662 CT_Summary_SoE.pdf,Control Arm (Placebo),control,3.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week cycle for a total of 18 infusions.,,2022.0
PMID 36155117 CT_Summary_SoE.pdf,Arm A (Palbociclib plus letrozole),intervention,1.0,4.0,8.0,11.0,14.0,18.0,28.0,"Cycles 1-2: Days 1, 14, 21; Cycles 3+: Day 1.",,2022.0
PMID 36155117 CT_Summary_SoE.pdf,Arm B (Placebo plus letrozole),control,1.0,4.0,8.0,11.0,14.0,18.0,28.0,"Cycles 1-2: Days 1, 14, 21; Cycles 3+: Day 1.",,2022.0
PMID 36162037 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,1.0,3.0,7.0,13.0,20.0,25.0,14.0,"Every 2 weeks (Q2W) on Day 1 of Weeks 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, and 49.",,2023.0
PMID 36162037 a_Summary_SoE.pdf,Arm B (Nivolumab Monotherapy),control,1.0,3.0,7.0,13.0,20.0,25.0,14.0,Identical to Arm A to maintain the double-blind study design.,,2023.0
PMID 36265504 a_Summary_SoE.pdf,Arm A (Enzalutamide + Docetaxel + Prednisolone),intervention,1.0,2.0,5.0,9.0,11.0,12.0,21.0,"q3wk for 10 cycles, then q12wk",,2022.0
PMID 36265504 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel + Prednisolone),control,1.0,2.0,5.0,9.0,11.0,12.0,21.0,"q3wk for 10 cycles, then q12wk",,2022.0
PMID 36308441 a_Summary_SoE.pdf,CaM 5 µmol/kg + mFOLFOX6,intervention,1.0,3.0,8.0,13.0,15.0,16.0,14.0,Day 1 of each 14-day cycle for 12 cycles. Extra visit on Cycle 4 Day 2 for cold sensitivity assessment.,,2022.0
PMID 36308441 a_Summary_SoE.pdf,CaM 2 µmol/kg + mFOLFOX6,intervention,1.0,3.0,8.0,13.0,15.0,16.0,14.0,Day 1 of each 14-day cycle for 12 cycles. Extra visit on Cycle 4 Day 2 for cold sensitivity assessment.,,2022.0
PMID 36308441 a_Summary_SoE.pdf,Placebo + mFOLFOX6,control,1.0,3.0,8.0,13.0,15.0,16.0,14.0,Day 1 of each 14-day cycle for 12 cycles. Extra visit on Cycle 4 Day 2 for cold sensitivity assessment.,,2022.0
PMID 36322844 a_Summary_SoE.pdf,Arm A (ABVE-PC),control,2.0,8.0,20.0,23.0,24.0,25.0,21.0,"Days 1, 2, 3, and 8 of each 21-day cycle.",,2022.0
PMID 36322844 a_Summary_SoE.pdf,Arm B (Bv-AVEPC),intervention,2.0,8.0,20.0,23.0,24.0,25.0,21.0,"Days 1, 2, 3, and 8 of each 21-day cycle.",,2022.0
PMID 36327426 a_Summary_SoE.pdf,Arm 1 (Durvalumab + Tremelimumab + SoC Chemotherapy),intervention,2.0,4.0,9.0,12.0,15.0,19.0,21.0,Induction (Cycles 1-4): Day 1 and Day 8 of each 21-day cycle. Maintenance (Cycle 5+): Day 1 of each 28-day cycle.,,2023.0
PMID 36327426 a_Summary_SoE.pdf,Arm 2 (Durvalumab + SoC Chemotherapy),intervention,2.0,4.0,9.0,12.0,15.0,19.0,21.0,Induction (Cycles 1-4): Day 1 and Day 8 of each 21-day cycle. Maintenance (Cycle 5+): Day 1 of each 28-day cycle.,,2023.0
PMID 36327426 a_Summary_SoE.pdf,Arm 3 (SoC Chemotherapy),control,2.0,4.0,9.0,12.0,15.0,19.0,21.0,Induction (Cycles 1-4): Day 1 and Day 8 of each 21-day cycle. Maintenance/Follow-up (Cycle 5+): Day 1 of each 28-day cycle.,,2023.0
PMID 36346687 CT_Summary_SoE.pdf,Arm A (Capecitabine),intervention,8.0,2.0,5.0,9.0,10.0,11.0,21.0,"8 cycles of 21 days with a visit at Day 1 of each cycle for blood tests, followed by follow-up visits every 3 months.",,2023.0
PMID 36346687 CT_Summary_SoE.pdf,Arm B (Observation),control,8.0,1.0,2.0,3.0,4.0,5.0,0.0,Randomization visit (Day 1) followed by follow-up visits every 3 months.,,2023.0
PMID 36455168 a_Summary_SoE.pdf,Arm A (Pembrolizumab + BSC),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,One visit on Day 1 of every 3-week cycle (Q3W).,,2023.0
PMID 36455168 a_Summary_SoE.pdf,Arm B (Placebo + BSC),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,One visit on Day 1 of every 3-week cycle (Q3W).,,2023.0
PMID 36473143 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,2.0,3.0,7.0,13.0,20.0,27.0,42.0,"Nivolumab administered every 2 weeks (Days 1, 15, 29 of a 42-day cycle). Ipilimumab administered every 6 weeks (Day 1 of each cycle).",,2023.0
PMID 36473143 a_Summary_SoE.pdf,Arm B (EXTREME Regimen),control,2.0,11.0,28.0,44.0,57.0,71.0,21.0,"Cetuximab administered weekly. Cisplatin/Carboplatin + 5-FU administered every 3 weeks for 6 cycles. 5-FU is administered on Days 1, 2, 3, and 4 of each cycle.",,2023.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 1 (BBI-608 + FOLFIRI),intervention,1.0,3.0,8.0,14.0,21.0,27.0,14.0,Day 1 of every 14-day cycle. Arm 1 includes a 2-day run-in period starting 2 days prior to Cycle 1 Day 1.,,2023.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 2 (FOLFIRI),control,1.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of every 14-day cycle.,,2023.0
PMID 36521097 a_Summary_SoE.pdf,Arm A (nab-Paclitaxel + Gemcitabine),intervention,1.0,4.0,10.0,19.0,20.0,21.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for 6 cycles.",,2023.0
PMID 36521097 a_Summary_SoE.pdf,Arm B (Gemcitabine alone),control,1.0,4.0,10.0,19.0,20.0,21.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for 6 cycles.",,2023.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 1 (Pembrolizumab),intervention,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Days 1, 8, and 15 for Cycles 1-4; Day 1 only for Cycle 5 and beyond.",,2023.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 2 (Standard of Care - Gemcitabine),control,1.0,5.0,13.0,22.0,30.0,40.0,21.0,"Days 1, 8, and 15 for Cycles 1-4; Days 1 and 8 for Cycle 5 and beyond.",,2023.0
PMID 36541957 a_Summary_SoE.pdf,Arm A (Ibrutinib + CIT),intervention,2.0,11.0,22.0,25.0,26.0,27.0,28.0,"Combination phase (3 cycles): CIT infusions on Days 1-5, weekly labs in Cycle 1, mid-cycle labs in Cycles 2-3, imaging on C1D14. Monotherapy phase (3 cycles): Monthly clinic visits for dispensing and assessments.",,2023.0
PMID 36541957 a_Summary_SoE.pdf,Arm B (CIT alone),control,2.0,11.0,22.0,23.0,24.0,25.0,28.0,"Combination phase (3 cycles): CIT infusions on Days 1-5, weekly labs in Cycle 1, mid-cycle labs in Cycles 2-3, imaging on C1D14. Follow-up visits at 6, 9, and 12 months.",,2023.0
PMID 36623230 a_Summary_SoE.pdf,Arm A (Standard Thoracic Radiotherapy),control,2.0,20.0,26.0,27.0,28.0,29.0,21.0,"4 cycles of chemotherapy (Days 1, 2, 3 of each 21-day cycle). Thoracic Radiotherapy (TRT) for 3 weeks (5 days/week, BID).",,2023.0
PMID 36623230 a_Summary_SoE.pdf,Arm B (Higher-dose Thoracic Radiotherapy),intervention,2.0,24.0,40.0,41.0,42.0,43.0,21.0,"4 cycles of chemotherapy (Days 1, 2, 3 of each 21-day cycle). Thoracic Radiotherapy (TRT) for 7 weeks (5 days/week, QD).",,2023.0
PMID 36669140 a_Summary_SoE.pdf,Arm A (Regimen A: VDC/IE Chemotherapy),control,2.0,11.0,28.0,57.0,70.0,72.0,14.0,"Induction: VDC cycles (Days 1, 2, 8), IE cycles (Days 1-5, 8). Consolidation: VDC (Days 1, 2, 8), IE (Days 1-5, 8), VC (Days 1, 8).",,2023.0
PMID 36669140 a_Summary_SoE.pdf,Arm B (Regimen B: VDC/IE + Ganitumab),intervention,2.0,11.0,28.0,57.0,73.0,79.0,14.0,Induction/Consolidation same as Arm A. Maintenance: Ganitumab every 3 weeks for 24 weeks (8 doses).,,2023.0
PMID 36693773 CT_Summary_SoE.pdf,Intervention Group (Dexamethasone mouthwash),intervention,2.0,2.0,3.0,3.0,3.0,3.0,0.0,"Screening, Baseline, Day 1, Week 4, Week 8",,2023.0
PMID 36693773 CT_Summary_SoE.pdf,Control Group (Placebo mouthwash),control,2.0,2.0,3.0,3.0,3.0,3.0,0.0,"Screening, Baseline, Day 1, Week 4, Week 8",,2023.0
PMID 36709073 CT_Summary_SoE.pdf,Arm A (Momelotinib),intervention,2.0,3.0,5.0,8.0,11.0,14.0,28.0,"Day 1, Week 2, Week 4, then every 4 weeks through Week 48, then every 12 weeks.",,2023.0
PMID 36709073 CT_Summary_SoE.pdf,Arm B (Danazol),control,2.0,3.0,5.0,8.0,11.0,14.0,28.0,"Day 1, Week 2, Week 4, then every 4 weeks through Week 48, then every 12 weeks.",,2023.0
PMID 36764316 a_Summary_SoE.pdf,AMG 510 (Sotorasib),intervention,2.0,3.0,6.0,10.0,15.0,21.0,21.0,"Cycle 1: Day 1, Day 8. Cycle 2+: Day 1 only.",,2023.0
PMID 36764316 a_Summary_SoE.pdf,Docetaxel,control,2.0,2.0,5.0,9.0,14.0,20.0,21.0,Day 1 of every 21-day cycle.,,2023.0
PMID 36795891 a_Summary_SoE.pdf,Arm A (Rucaparib),intervention,2.0,3.0,6.0,9.0,12.0,16.0,28.0,"Bi-weekly for the first 8 weeks (Day 1, 15, 29, 43), then every 4 weeks (Day 57, 85, etc.)",,2023.0
PMID 36795891 a_Summary_SoE.pdf,Arm B (AR-directed therapy: Abiraterone Acetate or Enzalutamide),control,2.0,3.0,6.0,9.0,12.0,16.0,28.0,"Identical schedule to Rucaparib arm: bi-weekly for 8 weeks, then every 4 weeks.",,2023.0
PMID 36795891 a_Summary_SoE.pdf,Arm C (Docetaxel),control,2.0,3.0,7.0,13.0,17.0,21.0,21.0,Infusions every 3 weeks (max 10 cycles); PROs/Labs every 4 weeks; Imaging every 8 weeks.,,2023.0
PMID 36952634 a_Summary_SoE.pdf,Niraparib + Abiraterone Acetate + Prednisone (AAP),intervention,2.0,5.0,9.0,12.0,15.0,18.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycles 2-3: Days 1, 15; Cycles 4-12: Day 1; Cycles 13-25: Day 1 every 2 cycles.",,2023.0
PMID 36952634 a_Summary_SoE.pdf,Placebo + Abiraterone Acetate + Prednisone (AAP),control,2.0,5.0,9.0,12.0,15.0,18.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycles 2-3: Days 1, 15; Cycles 4-12: Day 1; Cycles 13-25: Day 1 every 2 cycles.",,2023.0
PMID 36969338 a_Summary_SoE.pdf,Arm 1 (BBI-608 plus nab-Paclitaxel with Gemcitabine),intervention,3.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of every 28-day cycle.",,2023.0
PMID 36969338 a_Summary_SoE.pdf,Arm 2 (nab-Paclitaxel with Gemcitabine alone),control,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of every 28-day cycle.",,2023.0
PMID 36996380 a_Summary_SoE.pdf,Arm A (Enzalutamide alone),intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,"Day 1 of each 28-day cycle. Restaging imaging occurs every 8 weeks for the first 6 cycles, then every 12 weeks.",,2023.0
PMID 36996380 a_Summary_SoE.pdf,"Arm B (Enzalutamide, Abiraterone, and Prednisone)",intervention,2.0,3.0,7.0,10.0,13.0,17.0,28.0,"Day 1 of each 28-day cycle, with additional lab visits every 2 weeks for the first 3 months. Restaging imaging occurs every 8 weeks for the first 6 cycles, then every 12 weeks.",,2023.0
PMID 37069359 a_Summary_SoE.pdf,Arm A (BL-8040 + G-CSF),intervention,2.0,24.0,41.0,42.0,43.0,44.0,,"Daily mobilization (Days 1-8), conditioning (1 day), transplant (1 day), daily post-transplant monitoring (Days 1-29), then follow-up visits at Day 30, 60, 100, 180, 270 post-transplant.",,2023.0
PMID 37069359 a_Summary_SoE.pdf,Arm B (Placebo + G-CSF),control,2.0,24.0,41.0,42.0,43.0,44.0,,"Daily mobilization (Days 1-8), conditioning (1 day), transplant (1 day), daily post-transplant monitoring (Days 1-29), then follow-up visits at Day 30, 60, 100, 180, 270 post-transplant.",,2023.0
PMID 37071094 a_Summary_SoE.pdf,mFOLFOX6 + panitumumab,intervention,2.0,5.0,14.0,26.0,40.0,53.0,14.0,Day 1 and Day 3 of each 14-day cycle.,,2023.0
PMID 37071094 a_Summary_SoE.pdf,mFOLFOX6 + bevacizumab,control,2.0,5.0,14.0,26.0,40.0,53.0,14.0,Day 1 and Day 3 of each 14-day cycle.,,2023.0
PMID 37075781 a_Summary_SoE.pdf,Arm A (Pembrolizumab + Gemcitabine/Cisplatin),intervention,1.0,5.0,10.0,19.0,27.0,37.0,21.0,Day 1 and Day 8 of every 21-day cycle.,,2023.0
PMID 37075781 a_Summary_SoE.pdf,Arm B (Placebo + Gemcitabine/Cisplatin),control,1.0,5.0,10.0,19.0,27.0,37.0,21.0,Day 1 and Day 8 of every 21-day cycle.,,2023.0
PMID 37080222 a_Summary_SoE.pdf,Arm A (Tislelizumab + Chemotherapy Doublet),intervention,2.0,5.0,11.0,15.0,19.0,24.0,21.0,Day 1 of each 21-day cycle for treatment; Days 8 and 15 of Cycles 1-3 for weekly laboratory safety tests.,,2023.0
PMID 37080222 a_Summary_SoE.pdf,Arm B (Placebo + Chemotherapy Doublet),control,2.0,5.0,11.0,15.0,19.0,24.0,21.0,Day 1 of each 21-day cycle for treatment; Days 8 and 15 of Cycles 1-3 for weekly laboratory safety tests.,,2023.0
PMID 37080223 CT_Summary_SoE.pdf,Arm A (Standard Cisplatin-based Chemoradiation),control,2.0,22.0,33.0,34.0,35.0,36.0,7.0,EBRT 5 days/week for ~6 weeks (28 fractions); Brachytherapy (2 insertions); End of Treatment visit at Month 3; Follow-up every 3 months.,,2023.0
PMID 37080223 CT_Summary_SoE.pdf,Arm B (Standard Cisplatin-based Chemoradiation + Adjuvant Carboplatin/Paclitaxel),intervention,2.0,22.0,33.0,37.0,38.0,39.0,21.0,EBRT 5 days/week for ~6 weeks; Brachytherapy (2 insertions); 4 cycles of adjuvant chemotherapy every 3 weeks; Follow-up every 3 months.,,2023.0
PMID 37086745 a_Summary_SoE.pdf,Arm A (Trastuzumab deruxtecan),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15; Subsequent cycles: Day 1 only.",,2023.0
PMID 37086745 a_Summary_SoE.pdf,Arm B (Investigator's Choice),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15; Subsequent cycles: Day 1 only.",,2023.0
PMID 37104748 a_Summary_SoE.pdf,Arm 1 (Dose-escalated RT alone),control,2.0,22.0,44.0,46.0,47.0,48.0,0.0,Daily radiotherapy (RT) for 44 fractions (approx. 9 weeks).,,2023.0
PMID 37104748 a_Summary_SoE.pdf,Arm 2 (Dose-escalated RT + short-term ADT),intervention,2.0,2.0,27.0,48.0,49.0,50.0,0.0,6 months of ADT (LHRH agonist + antiandrogen) with 44 fractions of RT starting 8 weeks after ADT initiation.,,2023.0
